filename,date,items
anguish_2_0,January 24,"Dragonite, Runestone, Vampiric Ore, Hide, Platinum, Red Draconite, Skystone, Fogstone"
anguish_2_0,January 25,"Dragonite, Avalon Ore, Solarite, Wood, Scalestone, Elstone, Sandstone, Draconite"
anguish_2_0,January 26,"Nightstone, Pure Waterstone, Elstone, Adamantine, Skystone, Darkstone, Bone, Mandrake"
anguish_2_0,January 27,"Wolf's Blood, Waterstone, Lightningstone, Sandstone, Stone, Leather, Cavestone, Fogstone"
anguish_2_0,January 28,"Lightningstone, Baldur, Perfect Runestone, Vampiric Ore, Dragonite, Cavestone, Steel, Draconite"
anguish_2_0,January 29,"Mythril, Leather, Ancient Stone, Witchstone, Demonic Ore, Wood, Pure Darkstone, Orichalcum"
anguish_2_0,January 30,"Lesser Balorite, Bone, Nightshade, Perfect Runestone, Steel, Silphium, Leather, Lightstone"
anguish_2_0,January 31,"Steel, Wolf's Blood, Earthstone, Cavestone, Hardened Steel, Iron, Mythril, Greater Soul"
anguish_2_0,February 1,"Ancient Stone, Orichalcum, Lightstone, Lesser Balorite, Twilightstone, Ortanite, Eyestone, Pure Waterstone"
anguish_2_0,February 2,"Darkstone, Orichalcum, Ortanite, Nightstone, Draconite, Pure Draconite, Firestone, Leather"
anguish_2_0,February 3,"Stone, Greater Soul, Nightstone, Darkstone, Mandrake, Dayleaf, Titanium, Realm Ore"
anguish_2_0,February 4,"Dayleaf, Leather, Broken Statue, Nightstone, Baldur, Silver, Twilightstone, Vampiric Ore"
anguish_2_0,February 5,"Avalon Ore, Ortanite, Firestone, Red Draconite, Earthstone, Silver, Draconite, Iron"
anguish_2_0,February 6,"Dragonite, Pure Darkstone, Orichalcum, Runestone, Mandrake, Iron, Pure Lightstone, Cavestone"
anguish_2_0,February 7,"Twilightstone, Hardened Steel, Lyonite, Red Draconite, Greater Soul, Ancient Stone, Mandrake, Avalon Ore"
anguish_2_0,February 8,"Nightstone, Undead Bone, Lightningstone, Lyonite, Twilightstone, Perfect Baldur, Darkstone, Greater Soul"
anguish_2_0,February 9,"Wood, Baldur, Greater Soul, Perfect Baldur, Skystone, Twilightstone, Demonic Ore, Lightstone"
anguish_2_0,February 10,"Bone, Twilightstone, Pure Darkstone, Steel, Waterstone, Leather, Fogstone, Silk"
anguish_2_0,February 11,"Pure Lightstone, Nightstone, Lyonite, Twilightstone, Hardened Steel, Silver, Ancient Stone, Perfect Runestone"
anguish_2_0,February 12,"Elstone, Dayleaf, Scalestone, Red Draconite, Titanium, Steel, Silk, Pure Darkstone"
anguish_2_0,February 13,"Iron, Lightstone, Undead Bone, Silk, Firestone, Stone, Nightshade, Greater Soul"
anguish_2_0,February 14,"Draconite, Demonic Ore, Wolf's Blood, Dayleaf, Firestone, Dragonite, Waterstone, Undead Bone"
anguish_2_0,February 15,"Eyestone, Cavestone, Darkstone, Cursed Ortanite, Sandstone, Witchstone, Runestone, Baldur"
anguish_2_0,February 16,"Hide, Nightshade, Lightstone, Lesser Balorite, Solarite, Platinum, Iron, Skystone"
anguish_2_0,February 17,"Lesser Balorite, Hardened Steel, Ancient Stone, Nightshade, Ortanite, Earthstone, Demonic Ore, Vampiric Ore"
anguish_2_0,February 18,"Draconite, Bone, Dayleaf, Pure Waterstone, Firestone, Waterstone, Elstone, Nightshade"
anguish_2_0,February 19,"Fogstone, Darkstone, Avalon Ore, Waterstone, Pure Lightstone, Ortanite, Silver, Lightstone"
anguish_2_0,February 20,"Leather, Dayleaf, Sandstone, Silphium, Pure Lightstone, Perfect Baldur, Soul, Mythril"
anguish_2_0,February 21,"Silk, Baldur, Iron, Titanium, Mandrake, Pure Darkstone, Soul, Ancient Stone"
anguish_2_0,February 22,"Ortanite, Adamantine, Silk, Fogstone, Skystone, Cursed Ortanite, Cavestone, Lightningstone"
anguish_2_0,February 23,"Balorite, Mandrake, Lesser Balorite, Adamantine, Orichalcum, Twilightstone, Lightningstone, Firestone"
anguish_2_0,February 24,"Steel, Orichalcum, Broken Statue, Witchstone, Skystone, Earthstone, Demonic Ore, Vampiric Ore"
anguish_2_0,February 25,"Soul, Greater Soul, Fogstone, Dayleaf, Lightningstone, Pure Lightstone, Elstone, Perfect Runestone"
anguish_2_0,February 26,"Leather, Baldur, Elstone, Fogstone, Mandrake, Broken Statue, Realm Ore, Adamantine"
anguish_2_0,February 27,"Greater Soul, Ortanite, Fogstone, Mandrake, Perfect Runestone, Perfect Baldur, Lyonite, Avalon Ore"
anguish_2_0,February 28,"Runestone, Silphium, Perfect Baldur, Pure Waterstone, Wood, Hardened Steel, Nightstone, Fogstone"
anguish_2_0,March 1,"Greater Soul, Mythril, Skystone, Balorite, Sandstone, Hide, Red Draconite, Hardened Steel"
anguish_2_0,March 2,"Greater Soul, Eyestone, Stone, Soul, Waterstone, Pure Draconite, Witchstone, Fogstone"
anguish_2_0,March 3,"Dayleaf, Red Draconite, Titanium, Cavestone, Ortanite, Cursed Ortanite, Orichalcum, Wood"
anguish_2_0,March 4,"Leather, Eyestone, Bone, Nightshade, Silver, Ancient Stone, Demonic Ore, Wolf's Blood"
anguish_2_0,March 5,"Elstone, Soul, Balorite, Pure Draconite, Steel, Platinum, Demonic Ore, Hardened Steel"
anguish_2_0,March 6,"Firestone, Skystone, Realm Ore, Wood, Sandstone, Dayleaf, Soul, Pure Darkstone"
anguish_2_0,March 7,"Cavestone, Silk, Dayleaf, Cursed Ortanite, Pure Draconite, HIde, Stone, Witchstone"
anguish_2_0,March 8,"Sandstone, Dragonite, Nightshade, Demonic Ore, Wolf's Blood, Ortanite, Twilightstone, Undead Bone"
anguish_2_0,March 9,"Perfect Baldur, Solarite, Ancient Stone, Lesser Balorite, Bone, Runestone, Greater Soul, Lightstone"
anguish_2_0,March 10,"Hide, Earthstone, Pure Waterstone, Scalestone, Sandstone, Avalon Ore, Mythril, Steel"
anguish_2_0,March 11,"Cavestone, Solarite, Iron, Orichalcum, Lyonite, Dragonite, Titanium, Mythril"
anguish_2_0,March 12,"Fogstone, Mandrake, Perfect Baldur, Silphium, Twilightstone, Greater Soul, Cavestone, Nightshade"
anguish_2_0,March 13,"Pure Waterstone, Nightshade, Ancient Stone, Hide, Eyestone, Darkstone, Balorite, Soul"
anguish_2_0,March 14,"Silphium, Titanium, Mandrake, Ancient Stone, Ortanite, Runestone, Greater Soul, Dayleaf"
anguish_2_0,March 15,"Pure Lightstone, Cavestone, Soul, Sandstone, Mythril, Elstone, Firestone, Silver"
anguish_2_0,March 16,"Vampiric Ore, Wood, Demonic Ore, Iron, Silk, Red Draconite, Fogstone, Titanium"
anguish_2_0,March 17,"Hardened Steel, Silphium, Leather, Ancient Stone, Dayleaf, Elstone, Dragonite, Stone"
anguish_2_0,March 18,"Mandrake, Solarite, Eyestone, Wolf's Blood, Dayleaf, Silphium, Adamantine, Elstone"
anguish_2_0,March 19,"Elstone, Runestone, Hardened Steel, Orichalcum, Dayleaf, Pure Lightstone, Eyestone, Ortanite"
anguish_2_0,March 20,"Fogstone, Lightningstone, Realm Ore, Ancient Stone, Lesser Balorite, Skystone, Red Draconite, Runestone"
anguish_2_0,March 21,"Nightshade, Firestone, Lesser Balorite, Cursed Ortanite, Platinum, Titanium, Sandstone, Pure Darkstone"
anguish_2_0,March 22,"Avalon Ore, Leather, Greater Soul, Fogstone, Nightstone, Draconite, Silver, Skystone"
anguish_2_0,March 23,"Demonic Ore, Silk, Skystone, Mythril, Nightshade, Lesser Balorite, Vampiric Ore, Pure Darkstone"
anguish_2_0,March 24,"Hardened Steel, Lightningstone, Wolf's Blood, Scalestone, Ortanite, Nightstone, Darkstone, Mandrake"
anguish_2_0,March 25,"Adamantine, Mandrake, Greater Soul, Silk, Nightshade, Dayleaf, Elstone, Silver"
anguish_2_0,March 26,"Solarite, Pure Lightstone, Earthstone, Steel, Platinum, Pure Waterstone, Undead Bone, Orichalcum"
anguish_2_0,March 27,"Firestone, Ortanite, Runestone, Scalestone, Ancient Stone, Avalon Ore, Twilightstone, Darkstone"
anguish_2_0,March 28,"Steel, Scalestone, Lesser Balorite, Lightstone, Witchstone, Leather, Pure Waterstone, Soul"
anguish_2_0,March 29,"Undead Bone, Cursed Ortanite, Mandrake, Darkstone, Draconite, Silphium, Pure Lightstone, Dayleaf"
anguish_2_0,March 30,"Scalestone, Solarite, Vampiric Ore, Silphium, Twilightstone, Titanium, Darkstone, Wolf's Blood"
anguish_2_0,March 31,"Titanium, Red Draconite, Ortanite, Perfect Baldur, Solarite, Waterstone, Soul, Silk"
anguish_2_0,April 1,"Balorite, Pure Lightstone, Demonic Ore, Silk, Darkstone, Iron, Runestone, Silver"
anguish_2_0,April 2,"Pure Lightstone, Realm Ore, Balorite, Pure Draconite, Avalon Ore, Platinum, Scalestone, Mythril"
anguish_2_0,April 3,"Scalestone, Witchstone, Runestone, Skystone, Mandrake, Silver, Perfect Baldur, Scalestone"
anguish_2_0,April 4,"Waterstone, Titanium, Elstone, Lightningstone, Earthstone, Skystone, Fogstone, Darkstone"
anguish_2_0,April 5,"Pure Waterstone, Soul, Avalon Ore, Nightstone, Cavestone, Ancient Stone, Broken Statue, Mandrake"
anguish_2_0,April 6,"Pure Darkstone, Skystone, Stone, Hide, Firestone, Eyestone, Steel, Balorite"
anguish_2_0,April 7,"Eyestone, Sandstone, Earthstone, Greater Soul, Platinum, Demonic Ore, Stone, Broken Statue"
anguish_2_0,April 8,"Wood, Lightningstone, Red Draconite, Greater Soul, Draconite"
anguish_2_0,April 9,"Solarite, Darkstone, Mythril, Perfect Runestone, Ortanite, Earthstone, Pure Darkstone, Greater Soul"
anguish_2_0,April 10,"Perfect Runestone, Nightstone, Draconite, Lyonite, Runestone, Undead Bone, Ortanite, Eyestone"
anguish_2_0,April 11,"Dayleaf, Perfect Runestone, Undead Bone, Bone, Twilightstone, Wolf's Blood, Pure Waterstone, Demonic Ore"
anguish_2_0,April 12,"Vampiric Ore, Lightstone, Hardened Steel, Ancient Stone, Earthstone, Lightningstone, Silver, Cursed Ortanite"
anguish_2_0,April 13,"Soul, Firestone, Darkstone, Greater Soul, Stone, Earthstone, Silver, Orichalcum"
anguish_2_0,April 14,"Silphium, Silver, Waterstone, Titanium, Platinum, Adamantine, Lightstone, Solarite"
anguish_2_0,April 15,"Runestone, Adamantine, Dayleaf, Sandstone, Elstone, Wolf's Blood, Undead Bone, Wood"
anguish_2_0,April 16,"Iron, Stone, Titanium, Hide, Avalon Ore, Scalestone, Waterstone, Wood"
anguish_2_0,April 17,"Platinum, Steel, Twilightstone, Ancient Stone, Mythril, Hide, Red Draconite, Silphium"
anguish_2_0,April 18,"Sandstone, Silk, Mandrake, Scalestone, Stone, Lightstone, Waterstone, Silphium"
anguish_2_0,April 19,"Cavestone, Realm Ore, Darkstone, Draconite, Ancient Stone, Earthstone, Nightshade, Platinum"
anguish_2_0,April 20,"Skystone, Pure Waterstone, Pure Darkstone, Lesser Balorite, Runestone, Eyestone, Mythril, Waterstone"
anguish_2_0,April 21,"Scalestone, Lyonite, Twilightstone, Wolf's Blood, Dragonite, Mandrake, Skystone, Perfect Baldur"
anguish_2_0,April 22,"Broken Statue, Perfect Runestone, Cavestone, Elstone, Silver, Firestone, Waterstone, Greater Soul"
anguish_2_0,April 23,"Red Draconite, Titanium, Realm Ore, Ortanite, Dragonite, Wood, Lightstone, Ancient Stone"
anguish_2_0,April 24,"Pure Waterstone, Realm Ore, Lesser Balorite, Baldur, Sandstone, Twilightstone, Lightstone"
anguish_2_0,April 25,"Ancient Stone, Nightshade, Cavestone, Sandstone, Stone, Elstone, Cursed Ortanite, Silphium"
anguish_2_0,April 26,"Perfect Runestone, Undead Bone, Titanium, Darkstone, Witchstone, Pure Waterstone, Avalon Ore, Elstone"
anguish_2_0,April 27,"Sandstone, Draconite, Nightshade, Soul, Runestone, Hide, Earthstone, Greater Soul"
anguish_2_0,April 28,"Balorite, Realm Ore, Darkstone, Draconite, Waterstone, Ortanite, Broken Statue, Firestone"
anguish_2_0,April 29,"Vampiric Ore, Earthstone, Mythril, Steel, Red Draconite, Cursed Ortanite, Nightstone, Lyonite"
anguish_2_0,April 30,"Pure Draconite, Eyestone, Broken Statue, Greater Soul, Titanium, Solarite, Baldur, Steel"
anguish_2_0,May 1,"Pure Darkstone, Pure Waterstone, Red Draconite, Elstone, Mythril, Iron, Dragonite, Pure Lightstone"
anguish_2_0,May 2,"Red Draconite, Runestone, Silphium, Pure Draconite, Dragonite, Platinum, Wolf's Blood"
anguish_2_0,May 3,"Firestone, Lightningstone, Silver, Perfect Baldur, Dayleaf, Soul, Elstone, Perfect Runestone"
anguish_2_0,May 4,"Realm Ore, Vampiric Ore, Cavestone, Silk, Skystone, Avalon Ore, Mandrake, Nightshade"
anguish_2_0,May 5,"Broken Statue, Fogstone, Iron, Lyonite, Cursed Ortanite, Demonic Ore, Ortanite, Mandrake"
anguish_2_0,May 6,"Baldur, Stone, Twilightstone, Firestone, Wolf's Blood, Leather, Titanium, Nightshade"
anguish_2_0,May 7,"Steel, Perfect Baldur, Solarite, Cursed Ortanite, Perfect Runestone, Dayleaf, Avalon Ore, Twilightstone"
anguish_2_0,May 8,"Lightningstone, Soul, Waterstone, Ancient Stone, Hardened Steel, Broken Statue, Baldur, Draconite"
anguish_2_0,May 9,"Ortanite, Stone, Elstone, Titanium, Lightningstone, Scalestone, Orichalcum, Demonic Ore"
anguish_2_0,May 10,"Titanium, Silphium, Eyestone, Perfect Runestone, Avalon Ore, Pure Draconite, Scalestone, Silver"
anguish_2_0,May 11,"Balorite, Realm Ore, Adamantine, Cursed Ortanite, Solarite, Ancient Stone, Pure Waterstone, Twilightstone"
anguish_2_0,May 12,"Hardened Steel, Platinum, Pure Darkstone, Skystone, Cursed Ortanite, Fogstone, Waterstone, Darkstone"
anguish_2_0,May 13,"Baldur, Realm Ore, Stone, Soul, Lightningstone, Pure Draconite, Ancient Stone, Solarite"
anguish_2_0,May 14,"Soul, Fogstone, Perfect Runestone, Orichalcum, Elstone, Ancient Stone, Pure Draconite, Demonic Ore"
anguish_2_0,May 15,"Broken Statue, Pure Lightstone, Soul, Wood, Earthstone, Lightstone, Solarite, Demonic Ore"
anguish_2_0,May 16,"Perfect Runestone, Adamantine, Balorite, Greater Soul, Titanium, Nightstone, Draconite, Dragonite"
anguish_2_0,May 17,"Red Draconite, Pure Lightstone, Perfect Baldur, Steel, Twilightstone, Ortanite, Realm Ore, Sandstone"
anguish_2_0,May 18,"Cursed Ortanite, Twilightstone, Mandrake, Scalestone, Lightstone, Firestone, Elstone, Silk"
anguish_2_0,May 19,"Pure Waterstone, Balorite, Pure Draconite, Soul, Greater Soul, Earthstone, Nightshade, Ortanite"
anguish_2_0,May 20,"Dragonite, Dayleaf, Pure Draconite, Red Draconite, Lesser Balorite, Witchstone, Twilightstone, Balorite"
anguish_2_0,May 21,"Orichalcum, Avalon Ore, Draconite, Firestone, Lightningstone, Pure Darkstone, Greater Soul, Mythril"
anguish_2_0,May 22,"Bone, Eyestone, Stone, Wolf's Blood, Pure Lightstone, Leather, Dayleaf, Witchstone"
anguish_2_0,May 23,"Ortanite, Firestone, Silver, Pure Waterstone, Nightstone, Solarite, Mythril, Titanium"
anguish_2_0,May 24,"Dragonite, Realm Ore, Avalon Ore, Pure Darkstone, Sandstone, Earthstone, Witchstone, Cavestone"
anguish_2_0,May 25,"Sandstone, Adamantine, Darkstone, Lightningstone, Hide, Greater Soul, Lyonite, Silphium"
anguish_2_0,May 26,"Hardened Steel, Nightshade, Adamantine, Perfect Runestone, Dragonite, Scalestone, Witchstone, Broken Statue"
anguish_2_0,May 27,"Skystone, Fogstone, Avalon Ore, Perfect Runestone, Ancient Stone, Broken Statue, Wolf's Blood, Pure Waterstone"
anguish_2_0,May 28,"Silver, Iron, Lyonite, Dragonite, Silphium, Dayleaf, Realm Ore, Scalestone"
anguish_2_0,May 29,"Twilightstone, Silphium, Lyonite, Pure Darkstone, Stone, Nightshade, Hardened Steel, Ortanite"
anguish_2_0,May 30,"Ortanite, Mandrake, Cursed Ortanite, Mythril, Avalon Ore, Realm Ore, Hide, Titanium"
anguish_2_0,May 31,"Leather, Hardened Steel, Sandstone, Wood, Pure Waterstone, Darkstone, Solarite, Orichalcum"
anguish_2_0,June 1,"Hide, Adamantine, Platinum, Twilightstone, Iron, Witchstone, Draconite, Pure Darkstone"
anguish_2_0,June 2,"Undead Bone, Fogstone, Lyonite, Dragonite, Cavestone, Red Draconite, Wolf's Blood, Pure Draconite"
anguish_2_0,June 3,"Platinum, Firestone, Perfect Baldur, Elstone, Silk, Skystone, Titanium, Witchstone"
anguish_2_0,June 4,"Dragonite, Silphium, Lightningstone, Undead Bone, Greater Soul, Lightstone, Adamantine, Pure Draconite"
anguish_2_0,June 5,"Broken Statue, Skystone, Adamantine, Draconite, Lesser Balorite, Pure Lightstone, Firestone, Twilightstone"
anguish_2_0,June 6,"Demonic Ore, Soul, Vampiric Ore, Pure Darkstone, Skystone, Balorite, Twilightstone, Titanium"
anguish_2_0,June 7,"Demonic Ore, Steel, Hide, Perfect Baldur, Silver, Broken Statue, Solarite, Hardened Steel"
anguish_2_0,June 8,"Waterstone, Nightstone, Stone, Earthstone, Realm Ore, Platinum, Lightningstone, Skystone"
anguish_2_0,June 9,"Greater Soul, Bone, Silphium, Red Draconite, Hardened Steel, Scalestone, Pure Draconite, Perfect Baldur"
anguish_2_0,June 10,"Balorite, Wood, Ortanite, Pure Waterstone, Broken Statue, Orichalcum, Twilightstone, Ancient Stone"
anguish_2_0,June 11,"Pure Waterstone, Pure Lightstone, Soul, Pure Darkstone, Silver, Iron, Scalestone, Twilightstone"
anguish_2_0,June 12,"Titanium, Lightningstone, Witchstone, Adamantine, Cavestone, Ortanite, Realm Ore, Fogstone"
anguish_2_0,June 13,"Silk, Pure Draconite, Dragonite, Mythril, Nightstone, Titanium, Red Draconite, Perfect Baldur"
anguish_2_0,June 14,"Silk, Solarite, Scalestone, Demonic Ore, Mythril, Hardened Steel, Silver, Ortanite"
anguish_2_0,June 15,"Nightshade, Pure Waterstone, Scalestone, Cursed Ortanite, Darkstone, Baldur, Platinum, Nightstone"
anguish_2_0,June 16,"Darkstone, Pure Waterstone, Sandstone, Balorite, Twilightstone, Titanium, Nightshade, Draconite"
anguish_2_0,June 17,"Elstone, Adamantine, Avalon Ore, Baldur, Platinum, Twilightstone, Firestone, Demonic Ore"
anguish_2_0,June 18,"Scalestone, Vampiric Ore, Soul, Earthstone, Iron, Fogstone, Undead Bone, Orichalcum"
anguish_2_0,June 19,"Stone, Solarite, Eyestone, Perfect Baldur, Platinum, Wolf's Blood, Vampiric Ore, Broken Statue"
anguish_2_0,June 20,"Waterstone, Fogstone, Broken Statue, Witchstone, Hardened Steel, Wood, Realm Ore, Demonic Ore"
anguish_2_0,June 21,"Vampiric Ore, Wolf's Blood, Draconite, Pure Darkstone, Stone, Platinum, Steel, Leather"
anguish_2_0,June 22,"Orichalcum, Lightstone, Silphium, Twilightstone, Solarite, Ancient Stone, Mythril, Earthstone"
anguish_2_0,June 23,"Mandrake, Fogstone, Scalestone, Lightstone, Mythril, Silver, Perfect Runestone, Adamantine"
anguish_2_0,June 24,"Lyonite, Iron, Firestone, Pure Lightstone, Twilightstone, Witchstone, Titanium, Adamantine"
anguish_2_0,June 25,"Wolf's Blood, Hardened Steel, Undead Bone, Twilightstone, Cavestone, Pure Lightstone, Pure Draconite, Silk"
anguish_2_0,June 26,"Eyestone, Cavestone, Adamantine, Draconite, Balorite, Avalon Ore, Lesser Balorite, Pure Waterstone"
anguish_2_0,June 27,"Dragonite, Nightshade, Perfect Runestone, Steel, Silk, Darkstone, Balorite, Hide"
anguish_2_0,June 28,"Draconite, Dayleaf, Solarite, Undead Bone, Silphium, Earthstone, Greater Soul, Mandrake"
anguish_2_0,June 29,"Earthstone, Steel, Skystone, Darkstone, Hide, Runestone, Silphium, Lightningstone"
anguish_2_0,June 30,"Pure Lightstone, Sandstone, Stone, Pure Darkstone, Nightstone, Demonic Ore, Lightningstone, Broken Statue"
anguish_2_0,July 1,"Skystone, Bone, Stone, Lightstone, Ancient Stone, Soul, Orichalcum, Balorite"
anguish_2_0,July 2,"Witchstone, Runestone, Undead Bone, Lesser Balorite, Mythril, Broken Statue, Iron, Pure Draconite"
anguish_2_0,July 3,"Waterstone, Scalestone, Bone, Solarite, Lightningstone, Iron, Orichalcum, Broken Statue"
anguish_2_0,July 4,"Darkstone, Adamantine, Mythril, Wood, Vampiric Ore, Pure Draconite, Stone, Pure Darkstone"
anguish_2_0,July 5,"Cursed Ortanite, Titanium, Silk, Firestone, Pure Darkstone, Avalon Ore, Fogstone, Pure Waterstone"
anguish_2_0,July 6,"Darkstone, Waterstone, Lightstone, Ortanite, Leather, Silk, Eyestone, Solarite"
anguish_2_0,July 7,"Demonic Ore, Bone, Iron, Baldur, Waterstone, Platinum, Soul, Vampiric Ore"
anguish_2_0,July 8,"Runestone, Pure Lightstone, Stone, Titanium, Demonic Ore, Witchstone, Orichalcum, Wolf's Blood"
anguish_2_0,July 9,"Cursed Ortanite, Iron, Greater Soul, Soul, Lightstone, Lyonite, Lightningstone, Waterstone"
anguish_2_0,July 10,"Ancient Stone, Darkstone, Demonic Ore, Broken Statue, Waterstone, Perfect Runestone, Hardened Steel, Iron"
anguish_2_0,July 11,"Perfect Runestone, Leather, Hardened Steel, Iron, Greater Soul, Lightstone, Scalestone, Hide"
anguish_2_0,July 12,"Skystone, Hardened Steel, Lightstone, Waterstone, Fogstone, Elstone, Eyestone, Draconite"
anguish_2_0,July 13,"Cursed Ortanite, Firestone, Stone, Fogstone, Elstone, Nightshade, Platinum, Iron"
anguish_2_0,July 14,"Witchstone, Lightningstone, Cavestone, Red Draconite, Steel, Adamantine, Dayleaf, Stone"
anguish_2_0,July 15,"Leather, Pure Draconite, Silphium, Platinum, Avalon Ore, Wolf's Blood, Balorite, Witchstone"
anguish_2_0,July 16,"Red Draconite, Runestone, Lightstone, Scalestone, Silver, Dayleaf, Realm Ore, Stone"
anguish_2_0,July 17,"Firestone, Bone, Soul, Dragonite, Vampiric Ore, Hide, Orichalcum, Twilightstone"
anguish_2_0,July 18,"Ancient Stone, Vampiric Ore, Lyonite, Pure Darkstone, Soul, Lightstone, Earthstone, Baldur"
anguish_2_0,July 19,"Silphium, Baldur, Pure Draconite, Nightstone, Avalon Ore, Eyestone, Hide, Draconite"
anguish_2_0,July 20,"Broken Statue, Greater Soul, Steel, Twilightstone, Bone, Draconite, Cavestone, Pure Waterstone"
anguish_2_0,July 21,"Earthstone, Witchstone, Leather, Wood, Bone, Perfect Runestone, Firestone, Cavestone"
anguish_2_0,July 22,"Sandstone, Draconite, Lesser Balorite, Steel, Broken Statue, Ancient Stone, Dayleaf, Balorite"
anguish_2_0,July 23,"Adamantine, Perfect Baldur, Leather, Red Draconite, Sandstone, Baldur, Fogstone, Titanium"
anguish_2_0,July 24,"Platinum, Dayleaf, Solarite, Twilightstone, Wood, Adamantine, Undead Bone, Cursed Ortanite"
anguish_2_0,July 25,"Dayleaf, Nightshade, Broken Statue, Greater Soul, Platinum, Ortanite, Realm Ore, Sandstone"
anguish_2_0,July 26,"Silphium, Skystone, Runestone, Earthstone, Pure Waterstone, Red Draconite, Undead Bone, Realm Ore"
anguish_2_0,July 27,"Baldur, Platinum, Perfect Baldur, Pure Draconite, Darkstone, Solarite, Silk, Realm Ore"
anguish_2_0,July 28,"Cursed Ortanite, Red Draconite, Darkstone, Ortanite, Dayleaf, Silk, Lightningstone, Scalestone"
anguish_2_0,July 29,"Demonic Ore, Bone, Red Draconite, Avalon Ore, Stone, Nightshade, Wolf's Blood, Pure Draconite"
anguish_2_0,July 30,"Lightstone, Lightningstone, Silk, Wolf's Blood, Demonic Ore, Skystone, Scalestone, Platinum"
anguish_2_0,July 31,"Undead Bone, Firestone, Lightningstone, Waterstone, Platinum, Lesser Balorite, Ancient Stone, Mandrake"
anguish_2_0,August 1,"Earthstone, Witchstone, Dayleaf, Silphium, Cursed Ortanite, Solarite, Vampiric Ore, Perfect Runestone"
anguish_2_0,August 2,"Mythril, Silphium, Dragonite, Wolf's Blood, Perfect Runestone, Lesser Balorite, Twilightstone, Scalestone"
anguish_2_0,August 3,"Lesser Balorite, Nightshade, Leather, Bone, Scalestone, Platinum, Vampiric Ore, Waterstone"
anguish_2_0,August 4,"Nightshade, Silphium, Steel, Firestone, Red Draconite, Silk, Elstone, Leather"
anguish_2_0,August 5,"Mythril, Stone, Bone, Pure Darkstone, Eyestone, Hide, Pure Waterstone, Titanium"
anguish_2_0,August 6,"Titanium, Runestone, Greater Soul, Darkstone, Vampiric Ore, Demonic Ore, Pure Waterstone, Perfect Baldur"
anguish_2_0,August 7,"Elstone, Mandrake, Silk, Realm Ore, Draconite, Pure Darkstone, Soul, Baldur"
