filename,date,items
towers_hoa,March 21,"Dayleaf, Nightshade, Elstone, Sandstone"
towers_hoa,March 22,"Ancient Stone, Silver, Soul"
towers_hoa,March 23,"Stone, Balorite, Broken Statue, Perfect Runestone"
towers_hoa,March 24,"Platinum, Runestone, Iron, Balorite, Dayleaf, Baldur"
towers_hoa,March 25,"Silk, Pure Darkstone, Red Draconite, Wood"
towers_hoa,March 26,"Hide, Lesser Balorite, Dayleaf, Skystone, Silver"
towers_hoa,March 27,"Mythril, Eyestone, Greater Soul, Earthstone"
towers_hoa,March 28,"Pure Waterstone, Leather, Red Draconite, Silk, Nightstone"
towers_hoa,March 29,"Silk, Vampiric Ore, Sandstone, Earthstone, Orichalcum"
towers_hoa,March 30,"Adamantine, Dayleaf, Elstone"
towers_hoa,March 31,"Platinum, Runestone, Scalestone, Pure Draconite"
towers_hoa,April 1,"Demonic Ore, Darkstone, Platinum, Silver, Sandstone, Nightstone"
towers_hoa,April 2,"Darkstone, Leather, Orichalcum"
towers_hoa,April 3,"Draconite, Baldur, Platinum, Steel, Vampiric Ore"
towers_hoa,April 4,"Undead Bone, Sandstone, Steel, Leather"
towers_hoa,April 5,"Earthstone, Firestone, Lightningstone, Sandstone, Waterstone, Wolf's Blood"
towers_hoa,April 6,"Iron, Pure Waterstone, Darkstone, Witchstone, Dragonite"
towers_hoa,April 7,"Firestone, Perfect Baldur, Lightstone, Avalon Ore, Nightshade"
towers_hoa,April 8,"Perfect Baldur, Draconite, Waterstone, Eyestone, Ortanite, Demonic Ore"
towers_hoa,April 9,"Pure Darkstone, Draconite, Eyestone, Nightshade, Pure Draconite"
towers_hoa,April 10,"Soul, Pure Lightstone, Perfect Baldur, Solarite"
towers_hoa,April 11,"Iron, Ancient Stone, Demonic Ore, Twilightstone, Cavestone, Runestone"
towers_hoa,April 12,"Realm Ore, Elstone, Witchstone, Ortanite"
towers_hoa,April 13,"Baldur, Platinum, Realm Ore"
towers_hoa,April 14,"Dayleaf, Runestone, Perfect Runestone, Realm Ore, Sandstone, Fogstone"
towers_hoa,April 15,"Perfect Baldur, Waterstone, Red Draconite"
towers_hoa,April 16,"Stone, Demonic Ore, Mandrake, Nightshade"
towers_hoa,April 17,"Hardened Steel, Pure Draconite, Twilightstone"
towers_hoa,April 18,"Broken Statue, Elstone, Wood, Cavestone, Witchstone, Avalon Ore"
towers_hoa,April 19,"Sandstone, Lightstone, Broken Statue, Runestone, Ancient Stone, Perfect Runestone"
towers_hoa,April 20,"Skystone, Waterstone, Realm Ore"
towers_hoa,April 21,"Wolf's Blood, Undead Bone, Greater Soul, Hide, Lesser Balorite, Silver"
towers_hoa,April 22,"Pure Draconite, Firestone, Iron, Undead Bone, Baldur"
towers_hoa,April 23,"Broken Statue, Stone, Lesser Balorite"
towers_hoa,April 24,"Hardened Steel, Hide, Darkstone, Skystone"
towers_hoa,April 25,"Runestone, Mandrake, Perfect Baldur"
towers_hoa,April 26,"Nightshade, Undead Bone, Waterstone, Mandrake"
towers_hoa,April 27,"Scalestone, Platinum, Titanium, Pure Lightstone, Leather, Firestone"
towers_hoa,April 28,"Undead Bone, Silver, Nightshade, Silk, Demonic Ore, Hardened Steel"
towers_hoa,April 29,"Baldur, Silk, Perfect Baldur, Cavestone, Realm Ore"
towers_hoa,April 30,"Vampiric Ore, Waterstone, Greater Soul, Pure Darkstone, Broken Statue, Wood"
towers_hoa,May 1,"Pure Waterstone, Lightstone, Silver, Mandrake"
towers_hoa,May 2,"Twilightstone, Witchstone, Scalestone, Earthstone"
towers_hoa,May 3,"Twilightstone, Pure Waterstone, Mandrake, Bone, Perfect Baldur, Waterstone"
towers_hoa,May 4,"Silphium, Ancient Stone, Titanium, Stone, Orichalcum, Nightshade"
towers_hoa,May 5,"Steel, Earthstone, Dayleaf"
towers_hoa,May 6,"Vampiric Ore, Firestone, Wood"
towers_hoa,May 7,"Dayleaf, Silver, Red Draconite, Iron"
towers_hoa,May 8,"Eyestone, Nightstone, Platinum"
towers_hoa,May 9,"Avalon Ore, Pure Darkstone, Perfect Baldur, Silver, Wood"
towers_hoa,May 10,"Lightningstone, Mythril, Runestone, Titanium, Vampiric Ore"
towers_hoa,May 11,"Red Draconite, Fogstone, Silphium, Firestone, Draconite"
towers_hoa,May 12,"Waterstone, Elstone, Soul, Leather"
towers_hoa,May 13,"Vampiric Ore, Dragonite, Hardened Steel, Perfect Runestone, Lightningstone, Leather"
towers_hoa,May 14,"Mandrake, Fogstone, Leather, Dayleaf"
towers_hoa,May 15,"Hardened Steel, Iron, Pure Darkstone"
towers_hoa,May 16,"Adamantine, Silphium, Orichalcum, Runestone"
towers_hoa,May 17,"Balorite, Ancient Stone, Cavestone"
towers_hoa,May 18,"Balorite, Cavestone, Baldur, Orichalcum"
towers_hoa,May 19,"Adamantine, Platinum, Undead Bone"
towers_hoa,May 20,"Eyestone, Pure Lightstone, Cavestone, Pure Darkstone, Demonic Ore"
towers_hoa,May 21,"Pure Draconite, Balorite, Silver"
towers_hoa,May 22,"Earthstone, Stone, Nightstone, Scalestone"
towers_hoa,May 23,"Dayleaf, Skystone, Nightshade, Mandrake"
towers_hoa,May 24,"Stone, Undead Bone, Adamantine, Hardened Steel, Eyestone, Lightstone"
towers_hoa,May 25,"Orichalcum, Perfect Baldur, Firestone, Hide"
towers_hoa,May 26,"Realm Ore, Lesser Balorite, Broken Statue, Solarite, Ortanite, Nightstone"
towers_hoa,May 27,"Broken Statue, Firestone, Lightningstone"
towers_hoa,May 28,"Iron, Mythril, Lightningstone, Perfect Baldur, Pure Lightstone"
towers_hoa,May 29,"Firestone, Nightstone, Hardened Steel"
towers_hoa,May 30,"Realm Ore, Iron, Titanium, Silphium"
towers_hoa,May 31,"Witchstone, Lightningstone, Runestone, Wood"
towers_hoa,June 1,"Scalestone, Pure Draconite, Hardened Steel, Silphium, Bone"
towers_hoa,June 2,"Leather, Hide, Eyestone"
towers_hoa,June 3,"Waterstone, Perfect Baldur, Mandrake, Leather, Sandstone"
towers_hoa,June 4,"Darkstone, Fogstone, Draconite, Baldur, Orichalcum"
towers_hoa,June 5,"Steel, Platinum, Broken Statue, Lesser Balorite, Elstone, Pure Lightstone"
towers_hoa,June 6,"Nightstone, Broken Statue, Demonic Ore, Pure Lightstone"
towers_hoa,June 7,"Skystone, Silphium, Ancient Stone"
towers_hoa,June 8,"Demonic Ore, Pure Draconite, Lightningstone"
towers_hoa,June 9,"Iron, Red Draconite, Darkstone"
towers_hoa,June 10,"Bone, Silk, Vampiric Ore, Baldur"
towers_hoa,June 11,"Nightstone, Pure Lightstone, Stone, Demonic Ore"
towers_hoa,June 12,"Undead Bone, Steel, Greater Soul, Mandrake, Sandstone"
towers_hoa,June 13,"Dragonite, Solarite, Witchstone, Draconite, Elstone"
towers_hoa,June 14,"Avalon Ore, Soul, Pure Draconite, Dragonite, Elstone, Hide"
towers_hoa,June 15,"Titanium, Mandrake, Hardened Steel, Pure Darkstone, Silver"
towers_hoa,June 16,"Undead Bone, Witchstone, Realm Ore, Lightningstone, Pure Darkstone, Perfect Baldur"
towers_hoa,June 17,"Dayleaf, Silver, Waterstone, Witchstone, Elstone, Dragonite"
towers_hoa,June 18,"Dayleaf, Fogstone, Red Draconite"
towers_hoa,June 19,"Vampiric Ore, Balorite, Mythril, Platinum, Pure Draconite, Nightshade"
towers_hoa,June 20,"Realm Ore, Pure Draconite, Silphium, Silver"
towers_hoa,June 21,"Nightshade, Leather, Elstone, Skystone, Pure Waterstone"
towers_hoa,June 22,"Balorite, Hardened Steel, Iron, Darkstone, Witchstone, Realm Ore"
towers_hoa,June 23,"Titanium, Eyestone, Silk, Darkstone, Platinum, Bone"
towers_hoa,June 24,"Demonic Ore, Nightshade, Draconite"
towers_hoa,June 25,"Pure Darkstone, Hide, Iron, Lesser Balorite, Undead Bone, Nightshade"
towers_hoa,June 26,"Dayleaf, Silver, Leather, Eyestone, Sandstone, Ancient Stone"
towers_hoa,June 27,"Earthstone, Lightningstone, Waterstone"
towers_hoa,June 28,"Red Draconite, Scalestone, Orichalcum, Waterstone"
towers_hoa,June 29,"Demonic Ore, Stone, Hardened Steel, Silk, Firestone"
towers_hoa,June 30,"Demonic Ore, Balorite, Orichalcum, Pure Lightstone, Silphium"
towers_hoa,July 1,"Wolf's Blood, Red Draconite, Balorite, Darkstone"
towers_hoa,July 2,"Pure Waterstone, Waterstone, Pure Lightstone"
towers_hoa,July 3,"Baldur, Adamantine, Cavestone"
towers_hoa,July 4,"Runestone, Nightshade, Leather, Hardened Steel"
towers_hoa,July 5,"Firestone, Silphium, Dayleaf, Mandrake"
towers_hoa,July 6,"Greater Soul, Pure Darkstone, Demonic Ore, Red Draconite"
towers_hoa,July 7,"Mandrake, Greater Soul, Demonic Ore, Pure Lightstone, Ancient Stone, Lesser Balorite"
towers_hoa,July 8,"Wood, Skystone, Red Draconite, Mythril, Wolf's Blood"
towers_hoa,July 9,"Ortanite, Bone, Titanium"
towers_hoa,July 10,"Mythril, Solarite, Witchstone, Stone, Red Draconite, Fogstone"
towers_hoa,July 11,"Realm Ore, Leather, Wolf's Blood, Bone, Darkstone, Iron"
towers_hoa,July 12,"Silk, Waterstone, Eyestone, Solarite, Broken Statue, Silver"
towers_hoa,July 13,"Hardened Steel, Elstone, Silphium"
towers_hoa,July 14,"Scalestone, Runestone, Greater Soul"
towers_hoa,July 15,"Realm Ore, Perfect Baldur, Witchstone"
towers_hoa,July 16,"Twilightstone, Pure Darkstone, Earthstone, Hide, Ancient Stone"
towers_hoa,July 17,"Runestone, Silphium, Platinum, Realm Ore, Adamantine"
towers_hoa,July 18,"Silk, Nightshade, Sandstone"
towers_hoa,July 19,"Nightshade, Lesser Balorite, Skystone, Silk"
towers_hoa,July 20,"Silphium, Steel, Undead Bone, Witchstone, Solarite"
towers_hoa,July 21,"Nightshade, Realm Ore, Firestone"
towers_hoa,July 22,"Pure Darkstone, Nightshade, Silk, Skystone"
towers_hoa,July 23,"Skystone, Iron, Twilightstone, Mandrake, Demonic Ore, Ortanite"
towers_hoa,July 24,"Realm Ore, Wolf's Blood, Orichalcum"
towers_hoa,July 25,"Silver, Hardened Steel, Perfect Runestone, Darkstone"
towers_hoa,July 26,"Lesser Balorite, Dragonite, Lightningstone"
towers_hoa,July 27,"Wood, Mandrake, Fogstone, Pure Darkstone, Lightstone, Orichalcum"
towers_hoa,July 28,"Wood, Lesser Balorite, Realm Ore, Broken Statue, Pure Waterstone"
towers_hoa,July 29,"Sandstone, Red Draconite, Draconite"
towers_hoa,July 30,"Lightstone, Mandrake, Runestone, Ancient Stone, Waterstone"
towers_hoa,July 31,"Pure Lightstone, Wood, Orichalcum, Bone, Dayleaf"
towers_hoa,August 1,"Leather, Waterstone, Pure Draconite, Greater Soul"
towers_hoa,August 2,"Undead Bone, Nightshade, Waterstone, Scalestone, Eyestone"
towers_hoa,August 3,"Balorite, Undead Bone, Avalon Ore, Skystone, Bone"
towers_hoa,August 4,"Skystone, Mythril, Wolf's Blood, Eyestone"
towers_hoa,August 5,"Wood, Demonic Ore, Waterstone"
towers_hoa,August 6,"Dayleaf, Soul, Avalon Ore, Runestone"
towers_hoa,August 7,"Elstone, Lesser Balorite, Bone, Witchstone"
towers_hoa,August 8,"Sandstone, Steel, Bone"
towers_hoa,August 9,"Waterstone, Titanium, Demonic Ore, Nightshade"
towers_hoa,August 10,"Silphium, Pure Waterstone, Darkstone"
towers_hoa,August 11,"Pure Darkstone, Perfect Baldur, Platinum, Demonic Ore"
towers_hoa,August 12,"Dragonite, Dayleaf, Waterstone, Bone"
towers_hoa,August 13,"Ortanite, Earthstone, Pure Darkstone"
towers_hoa,August 14,"Leather, Greater Soul, Mandrake, Soul, Pure Draconite"
towers_hoa,August 15,"Soul, Elstone, Pure Draconite, Earthstone, Wood"
towers_hoa,August 16,"Perfect Runestone, Scalestone, Iron, Wolf's Blood, Hardened Steel"
towers_hoa,August 17,"Cavestone, Pure Draconite, Stone"
towers_hoa,August 18,"Adamantine, Earthstone, Solarite, Hardened Steel"
towers_hoa,August 19,"Elstone, Steel, Titanium, Pure Waterstone, Leather, Pure Darkstone"
towers_hoa,August 20,"Nightstone, Cavestone, Leather"
towers_hoa,August 21,"Mandrake, Orichalcum, Stone, Pure Draconite, Undead Bone, Perfect Baldur"
towers_hoa,August 22,"Greater Soul, Dragonite, Bone, Nightshade, Titanium"
towers_hoa,August 23,"Leather, Fogstone, Lightningstone, Witchstone, Draconite, Perfect Runestone"
towers_hoa,August 24,"Silver, Sandstone, Nightstone, Pure Darkstone"
towers_hoa,August 25,"Dayleaf, Steel, Wood, Mythril, Soul, Draconite"
towers_hoa,August 26,"Waterstone, Vampiric Ore, Witchstone, Realm Ore"
towers_hoa,August 27,"Titanium, Broken Statue, Leather, Skystone, Draconite, Orichalcum"
towers_hoa,August 28,"Silk, Iron, Stone, Orichalcum, Greater Soul, Wolf's Blood"
towers_hoa,August 29,"Runestone, Pure Waterstone, Skystone, Fogstone, Sandstone"
towers_hoa,August 30,"Pure Darkstone, Leather, Avalon Ore"
towers_hoa,August 31,"Demonic Ore, Hide, Elstone, Titanium,"
towers_hoa,September 1,"Ancient Stone, Platinum, Greater Soul, Orichalcum, Pure Draconite"
towers_hoa,September 2,"Wood, Balorite, Wolf's Blood, Mandrake, Soul"
towers_hoa,September 3,"Soul, Sandstone, Red Draconite"
towers_hoa,September 4,"Earthstone, Pure Waterstone, Mandrake"
towers_hoa,September 5,"Earthstone, Darkstone, Leather, Solarite, Runestone"
towers_hoa,September 6,"Mandrake, Greater Soul, Draconite, Fogstone, Silk, Stone"
towers_hoa,September 7,"Balorite, Vampiric Ore, Scalestone, Pure Waterstone"
towers_hoa,September 8,"Stone, Hide, Lightningstone, Skystone"
towers_hoa,September 9,"Ancient Stone, Leather, Mandrake, Lesser Balorite"
towers_hoa,September 10,"Platinum, Lightningstone, Lesser Balorite"
towers_hoa,September 11,"Pure Darkstone, Demonic Ore, Bone, Perfect Baldur"
towers_hoa,September 12,"Red Draconite, Platinum, Pure Draconite, Perfect Runestone, Elstone"
towers_hoa,September 13,"Mythril, Orichalcum, Iron"
towers_hoa,September 14,"Steel, Avalon Ore, Soul, Iron"
towers_hoa,September 15,"Realm Ore, Elstone, Greater Soul"
towers_hoa,September 16,"Elstone, Hardened Steel, Fogstone, Solarite"
towers_hoa,September 17,"Perfect Runestone, Scalestone, Demonic Ore"
towers_hoa,September 18,"Wolf's Blood, Witchstone, Undead Bone, Elstone"
towers_hoa,September 19,"Nightshade, Dayleaf, Iron, Lesser Balorite, Cavestone"
towers_hoa,September 20,"Ancient Stone, Broken Statue, Dragonite, Perfect Runestone"
towers_hoa,September 21,"Avalon Ore, Perfect Runestone, Earthstone"
towers_hoa,September 22,"Leather, Vampiric Ore, Ortanite, Lightningstone"
towers_hoa,September 23,"Perfect Runestone, Ortanite, Nightstone, Twilightstone"
towers_hoa,September 24,"Witchstone, Pure Darkstone, Silver, Pure LIghtstone, Hardened Steel, Perfect Runestone"
towers_hoa,September 25,"Red Draconite, Fogstone, Perfect Baldur, Orichalcum, Lesser Balorite"
towers_hoa,September 26,"Pure Lightstone, Mythril, Witchstone, Bone, Lightningstone, Dayleaf"
towers_hoa,September 27,"Titanium, Cavestone, Ortanite, Scalestone, Ancient Stone, Solarite"
towers_hoa,September 28,"Realm Ore, Pure Lightstone, Cavestone, Witchstone"
towers_hoa,September 29,"Undead Bone, Avalon Ore, Nightstone, Lightstone, Ortanite, Hide"
towers_hoa,September 30,"Solarite, Vampiric Ore, Nightstone, Silk, Waterstone"
towers_hoa,October 1,"Undead Bone, Wolf's Blood, Waterstone, Eyestone"
towers_hoa,October 2,"Soul, Nightstone, Pure Lightstone, Ortanite, Undead Bone, Baldur"
towers_hoa,October 3,"Witchstone, Adamantine, Lesser Balorite, Realm Ore, Pure Darkstone"
towers_hoa,October 4,"Lightningstone, Silk, Realm Ore, Perfect Baldur"
towers_hoa,October 5,"Draconite, Nightstone, Hardened Steel, Solarite, Adamantine"
towers_hoa,October 6,"Hardened Steel, Dragonite, Lightningstone, Darkstone, Steel, Cavestone"
towers_hoa,October 7,"Hide, Red Draconite, Darkstone, Adamantine"
towers_hoa,October 8,"Undead Bone, Darkstone, Baldur, Silk, Scalestone"
towers_hoa,October 9,"Solarite, Mandrake, Adamantine"
towers_hoa,October 10,"Greater Soul, Dragonite, Fogstone, Balorite, Lesser Balorite"
towers_hoa,October 11,"Avalon Ore, Vampiric Ore, Lightstone, Pure Draconite, Ancient Stone"
towers_hoa,October 12,"Soul, Fogstone, Elstone"
towers_hoa,October 13,"Sandstone, Baldur, Hide, Cavestone, Dragonite, Elstone"
towers_hoa,October 14,"Adamantine, Balorite, Stone, Silver, Darkstone"
towers_hoa,October 15,"Scalestone, Twilightstone, Orichalcum, Realm Ore, Bone, Balorite"
towers_hoa,October 16,"Runestone, Avalon Ore, Scalestone, Pure Waterstone"
towers_hoa,October 17,"Fogstone, Sandstone, Red Draconite, Eyestone, Ortanite, Lesser Balorite"
towers_hoa,October 18,"Ancient Stone, Witchstone, Leather, Dayleaf, Fogstone"
towers_hoa,October 19,"Orichalcum, Skystone, Witchstone, Avalon Ore"
towers_hoa,October 20,"Perfect Baldur, Nightstone, Pure Darkstone, Lightningstone, Solarite, Elstone"
towers_hoa,October 21,"Elstone, Eyestone, Wood, Draconite, Cavestone"
towers_hoa,October 22,"Dragonite, Titanium, Orichalcum, Scalestone"
towers_hoa,October 23,"Broken Statue, Perfect Runestone, Darkstone, Soul, Titanium, Nightstone"
towers_hoa,October 24,"Red Draconite, Perfect Runestone, Realm Ore, Hardened Steel, Ancient Stone"
towers_hoa,October 25,"Nightstone, Pure Draconite, Scalestone, Platinum"
towers_hoa,October 26,"Pure Draconite, Runestone, Scalestone"
towers_hoa,October 27,"Wood, Solarite, Twilightstone, Stone"
towers_hoa,October 28,"Scalestone, Draconite, Baldur, Runestone"
towers_hoa,October 29,"Perfect Baldur, Pure Draconite, Solarite, Nightshade, Fogstone"
towers_hoa,October 30,"Nightstone, Balorite, Dayleaf, Darkstone"
towers_hoa,October 31,"Cavestone, Fogstone, Leather, Pure Darkstone"
towers_hoa,November 1,"Nightstone, Pure Waterstone, Perfect Runestone, Pure Darkstone, Platinum, Orichalcum"
towers_hoa,November 2,"Skystone, Draconite, Darkstone, Pure Lightstone, Fogstone, Perfect Baldur"
towers_hoa,November 3,"Lightningstone, Earthstone, Leather, Demonic Ore, Silver"
towers_hoa,November 4,"Leather, Avalon Ore, Baldur"
towers_hoa,November 5,"Titanium, Eyestone, Vampiric Ore, Ancient Stone, Nightshade, Bone"
towers_hoa,November 6,"Orichalcum, Runestone, Vampiric Ore, Firestone"
towers_hoa,November 7,"Wood, Balorite, Dayleaf"
towers_hoa,November 8,"Orichalcum, Scalestone, Avalon Ore, Earthstone"
towers_hoa,November 9,"Wolf's Blood, Ortanite, Mythril"
towers_hoa,November 10,"Ortanite, Lightningstone, Earthstone, Broken Statue, Runestone, Silk"
towers_hoa,November 11,"Fogstone, Vampiric Ore, Mythril"
towers_hoa,November 12,"Titanium, Nightstone, Draconite"
towers_hoa,November 13,"Orichalcum, Perfect Baldur, Nightshade, Bone, Iron"
towers_hoa,November 14,"Dayleaf, Witchstone, Perfect Runestone"
towers_hoa,November 15,"Draconite, Avalon Ore, Waterstone, Mandrake, Twilightstone"
towers_hoa,November 16,"Silphium, Runestone, Darkstone, Hardened Steel, Firestone"
towers_hoa,November 17,"Avalon Ore, Darkstone, Dayleaf"
towers_hoa,November 18,"Hide, Firestone, Mandrake"
towers_hoa,November 19,"Scalestone, Earthstone, Greater Soul, Ortanite"
towers_hoa,November 20,"Balorite, Bone, Wood, Steel, Darkstone, Mythril"
towers_hoa,November 21,"Realm Ore, Mandrake, Perfect Baldur"
towers_hoa,November 22,"Adamantine, Silver, Titanium"
towers_hoa,November 23,"Solarite, Mandrake, Soul, Sandstone, Draconite"
towers_hoa,November 24,"Nightstone, Witchstone, Pure Darkstone, Leather"
towers_hoa,November 25,"Fogstone, Silk, Bone, Silver"
towers_hoa,November 26,"Realm Ore, Twilightstone, Fogstone"
towers_hoa,November 27,"Scalestone, Steel, Orichalcum"
towers_hoa,November 28,"Hide, Cavestone, Adamantine, Fogstone"
towers_hoa,November 29,"Sandstone, Eyestone, Witchstone, Lightningstone, Ortanite"
towers_hoa,November 30,"Nightstone, Balorite, Perfect Baldur, Undead Bone, Lightstone, Avalon Ore"
towers_hoa,December 1,"Silk, Dragonite, Darkstone, Wolf's Blood, Sandstone, Bone"
towers_hoa,December 2,"Iron, Elstone, Pure Waterstone"
towers_hoa,December 3,"Broken Statue, Elstone, Mandrake, Twilightstone, Steel, Adamantine"
towers_hoa,December 4,"Sandstone, Balorite, Leather, Orichalcum, Darkstone, Draconite"
towers_hoa,December 5,"Cavestone, Fogstone, Darkstone, Silver, Skystone"
towers_hoa,December 6,"Fogstone, Dragonite, Orichalcum, Broken Statue, Pure Draconite, Soul"
towers_hoa,December 7,"Nightstone, Avalon Ore, Soul, Realm Ore, Fogstone"
towers_hoa,December 8,"Greater Soul, Hardened Steel, Soul, Elstone, Dayleaf, Wolf's Blood"
towers_hoa,December 9,"Nightstone, Waterstone, Silver, Vampiric Ore"
